company,date,tweet,n_replies,n_retweets,n_likes
0900 Hoteles Globales ,06/10/2019, Everything is better with a unicorn ???????? (and a holiday break ??)  Many thanks @mama_w_uk for sharing with us! Hope you are enjoying your stay with us!!  #mallorca #paradise #mallorcafun #mallorcasummer #familyholidays #travel #vacation #instagood #instatravel #travelgram pic.twitter.com/mjNwLvktGF ,0.0,0.0,0.0
0900 Hoteles Globales ,04/10/2019, Vasos térmicos disponibles en casi todos nuestros hoteles. Ayúdanos a reducir el uso de plásticos desechables! Reusable thermo cups available in almost all of our hotels. Help us to reduce the plastic use.   #globy #globyrecycles #recycling #ecofriendly #leastwaste #stopplastic pic.twitter.com/KYQTgxSjQU ,0.0,0.0,3.0
0900 Hoteles Globales ,03/10/2019, Disfruta de unas vistas estupendas y un mejor servicio en nuestro hotel Globales Gardenia.   Enjoy a nice views and a great service at our hotel Globales Gardenia  #globales #hotelesglobales #globalesgardenia #sun #sunny #terrace #solarium #sunnyhotel #sunnyholidays #hotelviews pic.twitter.com/WyEfQlEcbO ,0.0,0.0,0.0
0900 Hoteles Globales ,23/09/2019," Si eres golos@, te encantará nuestro buffet de postres en el Globales Gardenia  If you have a sweet tooth you will enjoy our buffet at Globales Gardenia. #gardenia #globalesgardenia #buffet #gastronomia #postres #gastronomy #dessert #desserts #hotelfood #instalicius #delicious pic.twitter.com/LC7FfkIiDP ",0.0,0.0,0.0
0900 Hoteles Globales ,22/09/2019, Aún estás a tiempo de disfrutar de una escapada a Mallorca  Still on time to enjoy a sunny getaway in Mallorca  http://bit.ly/globalesamerica  #globales #globalesamerica #calasdemallorca #mallorca #majorca #sandybeach #beach #nicebeach #beachgetaway #beacholidays #holidays #needholidays pic.twitter.com/HnGY7Svw0E ,0.0,0.0,2.0
0900 Hoteles Globales ,21/09/2019, Te gustaría darte un chapuzón en esta piscina? Estamos en una de las tres que podrás disfrutar en los apartamentos Globales Binimar!  Would you like to get a dip in this pool? Is one of the 3 you will enjoy at our apartments Globales Binimar!!   http://bit.ly/globalesbinimar  pic.twitter.com/jOtmBLOL9X ,0.0,0.0,2.0
0900 Hoteles Globales ,13/09/2019, Disfrutando de los soleados días de Septiembre en Mallorca!   September is still sunny and warm. Treat yourself with a getaway in Mallorca! Many thanks for sharing @kosdominika Hope you are enjoying your stay with us!  #mallorca #palmanova #globales #hotelesglobales #summer pic.twitter.com/yw1CZGCQsp ,0.0,1.0,1.0
0900 Hoteles Globales ,11/09/2019, El mejor sitio para disfrutar de los fuegos artificiales de las fiestas de Santa Ponsa es desde nuestros apartamentos Globales Verdemar ?? Many thanks @georgeschwarze for sharing! #globalesverdemar #hotelesglobales #santaponça #santaponsa #mallorca #fireworks #festivities #views pic.twitter.com/ghAf0JAOWd ,0.0,0.0,0.0
0900 Hoteles Globales ,04/09/2019," Globales Aptos. Binimar también se suma a las actividades de conservación del medio ambiente, con jornadas de limpieza de playas y actividades de concienciación para los mas peques!  ?? #globales #hotelesglobales #environment #climatechange #nature #sustainability #sustainable pic.twitter.com/Tp2h1bHtxg ",0.0,1.0,2.0
0900 Hoteles Globales ,03/09/2019, El equipo de nuestro hotel Globales Playa Estepona también se suma a las actividades de preservación del entorno con una jornada de limpieza de playas. Muchas gracias a todos!! ???? #globales #hotelesglobales #environment #climatechange #nature #ecofriendly #sustainability pic.twitter.com/fCKSiYRcdF ,0.0,0.0,1.0
0900 Hoteles Globales ,30/08/2019," Nuestros clientes del Globales Cortijo Blanco haciendo muy buen uso de nuestros vasos reusables!! ??  Great to see reusable cups whilst all inclusive, well done hotelesglobales ?????? #passonplastic?? #reusablecup #plasticfreeseas #plasticfree #summertime #hotelesglobales pic.twitter.com/JZbCwLGMb0 ",0.0,1.0,2.0
0900 Hoteles Globales ,28/08/2019, Preciosas vistas desde la piscina de nuestro hotel Globales Santa Lucía.   #holiday #beach #mallorca #palmanova #summerholidays #palmademallorca #hotelsantalucia #swimming #infinitypool #luxuryhotel #sun #globalessantalucia #travelgram #travelinspiration #wanderlust #pool pic.twitter.com/7D92EPoR72 ,0.0,1.0,0.0
0900 Hoteles Globales ,25/08/2019, Que te parece un día no hacer absolutamente nada? Solamente relajarte y disfrutar?  What about a day of doing absolutely nothing? Just relax and enjoy? Many thanks @friendorfo for sharing this pic with us! . #hotelpool #poolviews #poolview #nicepool #globales #hotelesglobales pic.twitter.com/D0vCc9kTRn ,0.0,0.0,1.0
0900 Hoteles Globales ,24/08/2019, Please help us to generate least waste. At our hotels you can get a nice sturdy reusable cup for only one euro and reduce the use of one single use plastic cups!! Thank you!!!  #globales #hotelesglobales #globy #leastwaste #reuse #recycle #dogood #environment #makeadifference pic.twitter.com/2eeGphA7Gp ,0.0,1.0,2.0
0900 Hoteles Globales ,23/08/2019," Globales Los Patos Park, nuestro hotel con parque acuático y todo incluido en Benalmádena.   A sneak peek of our hotel with water park in Benalmádena, Globales Los Patos Park.  Many thanks @rebecca___mason for sharing this video  #globales #hotelesglobales #globaleslospatospark pic.twitter.com/2pClfpHEAv ",0.0,1.0,3.0
0900 Hoteles Globales ,22/08/2019, Lugares para disfrutar del verano Nice terraces to enjoy the Spanish summer    http://bit.ly/globalesreina  #globales #hotelesglobales #globalesreinacristina #hotelreinacristina #hotel #nicehotel #algeciras #viajar #turismo #sun #terrance #hotelviews #hotelview #summer #holidays pic.twitter.com/6rCA1bsM8b ,0.0,0.0,0.0
0900 Hoteles Globales ,21/08/2019," Globales colabora con el medio ambiente realizando actividades como limpiezas de playas. Ayúdanos a mantener nuestro entorno limpio!   We do our bit with beach cleanups and developing sustainability measures at our hotels. All adds up, help us to keep our environment clean! pic.twitter.com/pWowDfkTRn ",0.0,0.0,1.0
0900 Hoteles Globales ,19/08/2019, Te gustaría darte un chapuzón en esta piscina? Estamos en una de las tres que podrás disfrutar en los apartamentos Globales Binimar!  Would you like to get a dip in this pool? Is one of the 3 you will enjoy at our apartments Globales Binimar!!   http://bit.ly/globalesbinimar  pic.twitter.com/qMDsmHBN9r ,1.0,0.0,2.0
0900 Hoteles Globales ,17/08/2019," Se nos hace la boca agua de ver lo que preparan en nuestros hoteles! ?? Mouth-watering bites, by Globales. ?? #globales #hotelesglobales #food #instafood #foodporn #instalicious #todoincluido #allinclusive #delicious #foodie #yum #yummy #hotel #hotelfood #cheese #holidays pic.twitter.com/rCGoondekJ ",0.0,0.0,0.0
0900 Hoteles Globales ,15/08/2019, Tomando el sol en Globales Cortijo Blanco. Alguien se apunta?  Soaking up the sun at Globales Cortijo Blanco. Who's up for this?  #globales #hotelesglobales #globalescortijoblanco #soakingupthesun #soakingthesun #holidays #mascot #globy #globyglobales #plushie #travel #happy pic.twitter.com/m8ZwJNpVV7 ,0.0,0.0,1.0
0900 Hoteles Globales ,11/08/2019, Pasándolo en grande en nuestro hotel Globales Bouganvilla. Muchas gracias @dearing84 por compartir!  Having a blast at our hotel Globales Bouganvilla. Thank you so much @dearing84 for sharing!!  #globales #hotelesglobales #globalesbouganvilla #globaleshotels #mallorca #holidays pic.twitter.com/8IjAIXhMJL ,0.0,0.0,2.0
0900 Hoteles Globales ,09/08/2019, Please help us to generate least waste. At our hotels you can get a nice sturdy reusable cup for only one euro and reduce the use of one single use plastic cups!! Thank you!!!  #globales #hotelesglobales #globy #leastwaste #reuse #recycle #dogood #environment #makeadifference pic.twitter.com/B00ek6c8Kd ,0.0,0.0,3.0
0900 Hoteles Globales ,09/08/2019, Disfruta de las mejores vistas al mar en nuestro hotel Globales América.  Enjoy the best sea views at our hotel Globales América  #globales #hotelesglobales #holidays #travel #vacaciones #hotel #photooftheday #mallorca #wanderlust #summer #pool #holiday #viajar #sun #travelgram pic.twitter.com/e0hY0Ddxfj ,0.0,0.0,0.0
0900 Hoteles Globales ,05/08/2019, Los lunes son mejores si tienes la suerte de estar de vacaciones en Mallorca ?? #felizsemana   Mondays are much better if you are on holidays in Mallorca ?? #happyweek #mallorca #catedral #cathedral #spain #travel #majorca #palma #baleares #palmademallorca #wanderlust #holiday pic.twitter.com/g1vziLSPLE ,0.0,0.0,0.0
0900 Hoteles Globales ,28/07/2019," Globales Binimar tiene 3 piscinas, una de ellas con zona de juegos de agua, mini toboganes, cubo splash y difusores de agua!! ????  http://bit.ly/globalesbinimar   Globales Binimar has 3 pools, one including a water castle with mini slides, splash bucket, and water diffusers pic.twitter.com/HuKcz0meVP ",2.0,0.0,2.0
0900 Hoteles Globales ,26/07/2019, Disfrutar de refresco junto a la piscina de nuestro hotel Globales Cortijo Blanco me parece un plan fabuloso para esta tarde de viernes! Feliz finde! ?? #globales #hotelesglobales #globalescortijoblanco #pooltime #pool # #summer #vacation #instagood #sun #swim #holiday #poolside pic.twitter.com/JS6qWgEBHM ,0.0,0.0,1.0
0900 Hoteles Globales ,24/07/2019, Un remedio sencillo para el estrés es un baño en el mar  http://bit.ly/makeithappen-  A simple remedy for stress is a dip in the sea  #mediterranean #sea #globales #hotelesglobales #mallorca #holidays #travel #photooftheday #wanderlust #sun #summer #sea #sun #island #paradise pic.twitter.com/J6Qsq0NDeM ,0.0,0.0,0.0
0900 Hoteles Globales ,21/07/2019, Saludos desde el paraíso! Qué planes tenéis para hoy?  http://bit.ly/makeithappen-  Greetings from paradise! What are your plans for today?  #mallorca #paradise # #travel #majorca #baleares #wanderlust #holiday #summer #mediterraneo #mediterranean #globales #hotelesglobales pic.twitter.com/oUo4xTcDDu ,0.0,0.0,2.0
0900 Hoteles Globales ,20/07/2019, Qué te parece descubrir las mejores vistas de Mallorca mientras practicas tu deporte favorito? ??????????  https://soo.nr/nhgN  #roadcycling #cycle #cyclingshots #holidays #mallorca #majorca #mallorcacyling #bikefriendly #hotel #globales #hotelesglobales #bikefriendlyhotel pic.twitter.com/jpPcFuX8Ig ,0.0,0.0,1.0
0900 Hoteles Globales ,09/07/2019, Globales Gardenia ha recibido el reconocimiento de Holiday Check 2019 ???? Felicidades a todo el equipo por su buen hacer y a todos los clientes que con sus valoraciones lo han hecho posible!!   #globales #globalesgardenia #holidaycheck #award #hotelaward #besthotel #bestteam pic.twitter.com/g6Vey3SQsI ,0.0,0.0,1.0
0900 Hoteles Globales ,07/07/2019," Muchas felicidades a nuestro equipo del Globales Aptos. Nova que acaba de recibir los certificados de excelencia de Tripadvisor, y muchas gracias a todos los clientes que lo habéis hecho posible! ?? #globales #hotelesglobales #globalesnova #tripadvisor #certificateofexcellence pic.twitter.com/OYRZ0IcMCk ",0.0,0.0,1.0
0900 Hoteles Globales ,04/07/2019," Relájate en nuestro hotel solo para adultos en Menorca, el Globales Lord Nelson   Treat yourself with a relaxing holiday at our adults-only hotel in Menorca. Globales Lord Nelson.   #menorca #hotel #menorcahotel #paradise #adultsonly #adultsonlyhotel #globales #hotelesglobalesl pic.twitter.com/BSi2YrmvZu ",1.0,0.0,2.0
0900 Hoteles Globales ,01/07/2019," Desde el 1 de Julio ofrecemos WiFi GRATIS en TODOS nuestros hoteles y SIN límite de tiempo!  ? From 1st July, all our guests will enjoy FREE WiFi, in ALL our hotels, with NO time limit!!  ? #globales #hotelesglobales #globalesrocks #besthotels #hotels #freewifi #wifigratis pic.twitter.com/BdDDVt4oAY ",0.0,0.0,2.0
0900 Hoteles Globales ,29/06/2019, Globales Aptos. Binimar ha recibido el reconocimiento de Holiday Check 2019!!  ??  http://bit.ly/globalesbinimar  Globales Aptos Binimar has been awarded with the Holiday Check 2019 recommendation!!! ?? #globales #hotelesglobales #globalesbinimar #beststaff #bestteam #happy pic.twitter.com/F86cFOxgKF ,0.0,1.0,0.0
0900 Hoteles Globales ,15/06/2019," ??Buenos días! Os deseamos un muy feliz sábado desde nuestro hotel Globales Samoa! ??? ? http://bit.ly/globalessamoa  If you want to enjoy a happy and sunny #getaway, visit us at Globales Samoa, in Mallorca ?? #globalessamoa #hotelesglobales #globales #mallorca #vacaciones pic.twitter.com/6W7iPez96v ",0.0,0.0,0.0
0900 Hoteles Globales ,11/06/2019, Echa un vistazo a nuestro hotel Globales Mimosa! Muchas gracias @ewakacje por compartir tus fotos con nosotros!  http://bit.ly/globalesmimosa  A sneak peek of our hotel Globales Mimosa. Thank you very much @ewakacje for sharing!   #wakacje #spain #hiszpania #majorka #mallorca pic.twitter.com/VhdSrp8bDL ,0.0,0.0,4.0
0900 Hoteles Globales ,08/06/2019, Refrescante diversión para los más peques en Globales Binimar ?? Water games for our little ones at Globales Binimar. ??  http://bit.ly/globalesbinimar  #globales #hotelesglobales #globalesbinimar #menorca #hotel #waterpark #watergames #pooltime #kidsfun #instaday #familyhotel pic.twitter.com/ATMfoU7AIa ,0.0,0.0,1.0
0900 Hoteles Globales ,07/06/2019, Esta maravilla es un Suflé o tortilla Alaska. Esto es un suflé calentito por fuera con un heladito dentro. ??  Rico! rico!   Disponible en el buffet de nuestro hotel Globales Santa Lucía.   #globales #hotelesglobales #globalessantalucia #rico #yum #yummy #dessert #postre #cake pic.twitter.com/5eHH5zOaqx ,0.0,2.0,3.0
0900 Hoteles Globales ,30/05/2019, Muchas felicidades a nuestro equipo del Globales Cortijo Blanco que acaba de ser galardonado con el Certificado de Excelencia de Tripadvisor!!! ?????? #globales #globalescortijoblanco #hotelesglobales #award #certificateofexcellence #tripadvisor #besthotel #besthotels #bestteam pic.twitter.com/bJziZiGroY ,0.0,0.0,0.0
0900 Hoteles Globales ,28/05/2019," A quién no le gustaría disfrutar de estas vistas? Estamos en el Globales Simar, en Cala San Vicente, Mallorca. Muchas gracias @gaelle.saint.etienne por compartir!  #mallorca #spain #seaview #mediterranean #travelawesome #wanderlust #travelholic #traveljunkie #hotelesglobales pic.twitter.com/RYuJOMgK5D ",1.0,0.0,6.0
0900 Hoteles Globales ,24/05/2019, Lo tenemos todo listo en nuestro bike center del Globales Mimosa. A que esperas para disfrutar de tu deporte favorito en Mallorca!! ??  https://bit.ly/2WL6AMX  #globales #hotelesglobales #globalesmimosa #bikecenter bikecentre #cycling #mallorcacycling #travel #bike #holidays pic.twitter.com/67varnqLWw ,0.0,0.0,1.0
0900 Hoteles Globales ,19/05/2019, Noches temáticas en nuestro hotel Globales Mediterrani. Esta vez tocaba cena asiática. ??? Muchas gracias @rildoga!!   #dinner #themeddinner #asiandinner #sushidinner #sushitime #foodpost #foodpics #food #foodie #foodporn #yummy #delicious #yum #foodphotography #hotel #holidays pic.twitter.com/Gejxor8DkG ,0.0,0.0,0.0
0900 Hoteles Globales ,09/05/2019, Unas vistas de escándalo en nuestro hotel Globales América.  Muchas gracias @marcos_goga por el regram! ?? #piscina #piscinas #mar #regram #globalesamerica #hotelesglobales #globales #pool #poolviews #hotelwithaview #hotelviews #seaviews #travel #wanderlust #travelgram #summer pic.twitter.com/Ad34k1UZ2s ,0.0,0.0,3.0
0900 Hoteles Globales ,05/05/2019," Visita obligada durante vuestras vacaciones en Mallorca, la catedral de Palma! ?? Feliz día!  #mallorca #majorca #travel #palma #palmademallorca #wanderlust #travelgram #mallorcagram #mallorcaholidays #cathedral #holidays #architecture #church #beautiful #architecturelovers pic.twitter.com/i3fYuXVWrf ",0.0,1.0,6.0
0900 Hoteles Globales ,02/05/2019, Buenos días! Os vamos a poner los dientes largos con esta tatin de lujo que han preparado nuestros compañeros del #tuisensimardonpedro.  ?? Gracias por el #repost @Javier_colomina!! #sensimar #hotelesglobales #desserts # yummy #tatin #delicious #instalicious # instafood  #yum pic.twitter.com/jwhgW8CIEs ,0.0,0.0,2.0
0900 Hoteles Globales ,20/04/2019, Da igual si eres de playa o de piscina. En Globales Aptos Lord Nelson puedes disfrutar de la piscina y a continuación irte a la playa a dar un chapuzón. ?? #menorca #globales #hotelesglobales #hotelviews #hotelpool #poolbythesea #beachhotel #paradise #vacaciones #mar #piscina pic.twitter.com/KvB4QCtoFr ,0.0,1.0,4.0
0900 Hoteles Globales ,18/04/2019, Nuestro equipo de gobernantas durante la jornada de formación del Departamento de Pisos. Todo listo para la nueva temporada!! ?? Our housekeeper team during a training day in Mallorca about updates and new procedures. All ready for the new season!! ?? #globales #hotelesglobales pic.twitter.com/NKdu0iXXIu ,0.0,1.0,3.0
